id,polarity,score
812026964227727360,Neutral,0.0
812027226740953088,Neutral,0.0
812027370471362561,Neutral,0.0
812027465728163841,Positive,0.325
812027553565343744,Neutral,0.0
812027688877772801,Positive,0.325
812027731995193344,Neutral,0.0
812027843668361216,Neutral,0.0
812028315540357120,Positive,0.125
812029010234511360,Positive,0.9
812029167474720768,Negative,-0.125
812029188525932544,Positive,0.25
812029270990221312,Positive,1.125
812029399361028096,Positive,0.125
812029622288195585,Negative,-0.125
812031263376691200,Neutral,0.0
812031632475422720,Positive,0.325
812031865423097856,Neutral,0.0
812032627905536002,Positive,0.125
812032707052130304,Positive,0.325
812032971767218176,Neutral,0.0
812033368535744512,Positive,0.875
812033555505250304,Neutral,0.0
812033563378024448,Neutral,0.0
812033592796778496,Positive,0.325
812033824611778560,Positive,0.325
812034126899462144,Positive,0.875
812034474326290432,Positive,0.125
812034861900976128,Neutral,0.0
812034942880387072,Neutral,0.0
812035370040836097,Positive,0.325
812035422184476672,Positive,0.75
812035827048005632,Positive,0.125
812035864524161024,Negative,-0.125
812035901396172800,Positive,0.25
812036387746775040,Positive,0.325
812037030381322241,Neutral,0.0
812037194600869889,Neutral,0.0
812037936946495489,Negative,-0.125
812038031070863360,Neutral,0.0
812038045079928836,Positive,0.375
812038065707515904,Positive,0.375
812038494302441473,Neutral,0.0
812038574086492160,Neutral,0.0
812038734749245440,Positive,0.125
812038828143890432,Neutral,0.0
812039823464636416,Positive,0.125
812039841961492480,Positive,0.125
812039851360948224,Neutral,0.0
812039900954501121,Positive,0.375
812040460759924737,Neutral,0.0
812040538266435585,Neutral,0.0
812040561121181696,Negative,-0.125
812040775261388801,Positive,0.125
812040780701462528,Neutral,0.0
812041067591856128,Negative,-0.5
812041838727196678,Neutral,0.0
812042028821442560,Positive,0.375
812042265749241856,Negative,-0.5
812042279456149504,Positive,0.375
812042367087869952,Negative,-0.125
812042566002556929,Positive,0.325
812043010976477184,Negative,-0.75
812043297912819712,Positive,0.325
812043298126888960,Neutral,0.0
812043687748399104,Negative,-0.125
812044089248116738,Negative,-0.125
812045335774298112,Negative,-0.125
812045452669517824,Positive,0.125
812045509552721920,Positive,0.625
812045573377445888,Neutral,0.0
812045687898697729,Positive,0.325
812045969827172352,Positive,0.125
812045976441454592,Negative,-0.125
812046108335738880,Positive,0.325
812046226946461697,Positive,0.325
812046328016551936,Positive,0.325
812046623215714304,Positive,0.325
812046882142875649,Positive,0.125
812047537972637696,Positive,0.325
812047647389417472,Positive,0.125
812048057198149632,Positive,0.325
812048121148542977,Neutral,0.0
812048650075537408,Negative,-0.5
812048821895262211,Neutral,0.0
812049098991927297,Positive,1.15
812049238792302592,Negative,-0.125
812049410414755840,Neutral,0.0
812049450877222912,Neutral,0.0
812049487749332992,Negative,-0.5
812049523052834816,Neutral,0.0
812049704280354816,Negative,-0.375
812050176118521856,Negative,-0.375
812050199887618049,Negative,-0.5
812050210239066112,Positive,0.5
812050425222492160,Neutral,0.0
812050433120358400,Negative,-0.375
812050533766885377,Negative,-0.375
812050617858478081,Negative,-0.125
812050813799530496,Negative,-0.375
812050953977425920,Neutral,0.0
812050975263428613,Positive,0.25
812051006704013312,Neutral,0.0
812051136677052417,Neutral,0.0
812051171720462336,Positive,0.375
812051199407116289,Positive,0.25
812051235008290816,Positive,0.25
812051268705386496,Positive,0.25
812051473580392448,Neutral,0.0
812051501359067136,Neutral,0.0
812051517884796928,Negative,-0.375
812051581885710336,Positive,0.325
812051671438262272,Neutral,0.0
812051783610695680,Neutral,0.0
812051862463586304,Neutral,0.0
812051914359771136,Negative,-0.125
812051915819270144,Neutral,0.0
812051935444500481,Positive,0.25
812052232124461056,Neutral,0.0
812052353465614337,Positive,0.325
812052514652573696,Negative,-0.375
812052953678966788,Negative,-0.375
812052977787826176,Negative,-0.5
812053340926447617,Neutral,0.0
812053389374791680,Positive,0.325
812053799871348736,Negative,-0.375
812053827163656192,Positive,0.625
812053917509029888,Positive,1.3
812054198447644672,Neutral,0.0
812054234715848704,Neutral,0.0
812054382166573057,Negative,-0.375
812054706772025344,Negative,-0.375
812054859964813312,Negative,-0.125
812055373414825988,Positive,0.325
812056331490394112,Negative,-0.125
812057934117093376,Positive,0.875
812058125272576000,Positive,0.325
812058616341602304,Positive,0.125
812059122975854593,Neutral,0.0
812059160951013376,Neutral,0.0
812059453721812993,Neutral,0.0
812059461468692480,Negative,-0.125
812061008340590592,Positive,0.125
812061141962727424,Positive,0.875
812061305691578368,Neutral,0.0
812061356916609024,Positive,1.125
812061715386998784,Neutral,0.0
812061814536146944,Neutral,0.0
812063245766983680,Positive,1.4
812065179156377600,Negative,-0.45
812065247615926272,Positive,0.5
812065296869683201,Negative,-0.125
812065707156324352,Neutral,0.0
812065964917485568,Positive,0.325
812066080973848580,Positive,0.325
812066217016049664,Neutral,0.0
812066710966697984,Neutral,0.0
812066742570799104,Negative,-0.125
812067297250643969,Positive,0.25
812067445301190656,Negative,-0.375
812067801443790848,Positive,0.45
812068235839414273,Neutral,0.0
812068731102838788,Positive,0.325
812069065930002432,Positive,0.25
812069116823687168,Positive,0.125
812069198159642624,Positive,0.875
812069460928593920,Neutral,0.0
812069512275234816,Neutral,0.0
812069669339299841,Positive,0.125
812069723315650561,Positive,0.25
812069731855466496,Negative,-0.125
812069788038156288,Negative,-0.25
812069805897355264,Neutral,0.0
812070062957989888,Negative,-0.25
812070214372360192,Neutral,0.0
812070216888942592,Neutral,0.0
812070409327800320,Negative,-0.125
812070456756989956,Neutral,0.0
812070531344240641,Negative,-0.125
812070669080891393,Negative,-0.375
812070706032889856,Positive,0.25
812070780586467328,Neutral,0.0
812071191900917760,Neutral,0.0
812071427213914112,Positive,0.75
812071524442046467,Neutral,0.0
812071631321370624,Neutral,0.0
812071639932370945,Neutral,0.0
812071656898240512,Neutral,0.0
812071667413516293,Neutral,0.0
812071688938672129,Neutral,0.0
812071748288086016,Neutral,0.0
812071749294530560,Neutral,0.0
812071785445240833,Neutral,0.0
812071814511915008,Neutral,0.0
812071845444755456,Neutral,0.0
812071881800970240,Negative,-0.125
812071940454227968,Neutral,0.0
812072164887326720,Neutral,0.0
812072346584379392,Neutral,0.0
812072382793994240,Negative,-0.125
812072798155894784,Negative,-0.7
812072887603658752,Neutral,0.0
812072913436217344,Neutral,0.0
812073217540194304,Neutral,0.0
812073254949126144,Neutral,0.0
812073595618856960,Positive,0.375
812073598664003584,Neutral,0.0
812074027036577792,Neutral,0.0
812074118770266112,Neutral,0.0
812074192720056320,Neutral,0.0
812075218571317248,Negative,-0.125
812075347697078272,Neutral,0.0
812075879820132353,Positive,0.825
812075947730075648,Positive,0.75
812076204895313921,Neutral,0.0
812076293172891648,Negative,-0.125
812076393936736256,Negative,-0.125
812076420436344833,Negative,-0.125
812076661189607426,Negative,-0.75
812076965721239557,Neutral,0.0
812076977985351680,Neutral,0.0
812077060936056832,Positive,0.325
812077155081404416,Negative,-0.125
812077168658247680,Positive,0.325
812077174702411776,Negative,-0.125
812077206977597441,Negative,-0.125
812077230348267524,Negative,-0.5
812077314024603648,Neutral,0.0
812077329178628096,Negative,-0.125
812077351253184517,Negative,-0.125
812077369448165376,Negative,-0.125
812077420970999808,Neutral,0.0
812077437555187713,Neutral,0.0
812077447063564291,Neutral,0.0
812077469591334913,Negative,-0.125
812077516756287497,Negative,-0.125
812077552378544128,Negative,-0.375
812077553150296064,Neutral,0.0
812077591096074240,Negative,-0.125
812077685488975873,Negative,-0.375
812077758146838529,Negative,-0.125
812077841613524992,Negative,-0.125
812077885758537729,Positive,1.0
812077963114119168,Positive,1.0
812077985041936385,Positive,0.325
812078073143234561,Neutral,0.0
812078089903763458,Neutral,0.0
812078223957913600,Positive,0.375
812078229192261632,Positive,0.325
812078343894011904,Neutral,0.0
812078863123550208,Neutral,0.0
812078863249510400,Neutral,0.0
812078939132805120,Negative,-0.125
812079022960054272,Neutral,0.0
812079161153974272,Neutral,0.0
812079230527881216,Positive,0.125
812079433741963264,Neutral,0.0
812079906037170176,Positive,0.325
812079954406031360,Positive,0.625
812079976287715329,Negative,-0.75
812080028678758400,Negative,-0.125
812080432787451904,Neutral,0.0
812080464684924928,Neutral,0.0
812080469588275200,Neutral,0.0
812081085123358720,Negative,-0.75
812081589865906176,Neutral,0.0
812081609033842688,Neutral,0.0
812081627123699712,Neutral,0.0
812081783571435520,Neutral,0.0
812081906204475397,Neutral,0.0
812082153953656837,Negative,-0.125
812082183754182656,Negative,-0.125
812082235520282624,Negative,-0.125
812082266906226688,Neutral,0.0
812082556250243076,Negative,-0.125
812082908294942720,Neutral,0.0
812083296028868608,Positive,0.375
812084093567508480,Positive,3.25
812084139469852672,Neutral,0.0
812084951357198338,Negative,-0.25
812085181259612160,Negative,-0.25
812085494926319616,Negative,-0.375
812085546906488837,Neutral,0.0
812085726976286720,Negative,-0.125
812085856324513797,Negative,-0.125
812086264916742144,Neutral,0.0
812086339135041536,Neutral,0.0
812086409456586752,Neutral,0.0
812086442092425216,Positive,0.25
812086827087753216,Negative,-0.375
812086827574292480,Neutral,0.0
812086939524493312,Neutral,0.0
812087031325036545,Neutral,0.0
812087560302432256,Negative,-0.375
812088001459146752,Negative,-0.125
812088483858747392,Neutral,0.0
812088657591074816,Neutral,0.0
812088681251143681,Neutral,0.0
812088860662497281,Neutral,0.0
812089174673260544,Neutral,0.0
812089232554676224,Neutral,0.0
812089293334282240,Neutral,0.0
812089531188948992,Neutral,0.0
812089678685990913,Negative,-0.125
812089960975175680,Neutral,0.0
812090675361677320,Neutral,0.0
812090716654477312,Negative,-0.125
812091031227400193,Negative,-0.625
812091180594954245,Neutral,0.0
812091373713231872,Negative,-0.125
812091509809946624,Neutral,0.0
812092104939802625,Neutral,0.0
812092218676690944,Neutral,0.0
812092297169010688,Neutral,0.0
812092423363039232,Neutral,0.0
812092597011357696,Neutral,0.0
812092755946016768,Negative,-0.375
812092937232322560,Neutral,0.0
812093024859721728,Negative,-0.125
812093176244736000,Neutral,0.0
812093325754961921,Negative,-0.125
812093352103378944,Neutral,0.0
812093811438616576,Neutral,0.0
812093847727702016,Neutral,0.0
812093859605999616,Negative,-0.125
812094013687922689,Positive,0.325
812094550072172544,Neutral,0.0
812094673699344385,Neutral,0.0
812094927152807948,Neutral,0.0
812095171445850114,Positive,0.25
812095193956679680,Positive,0.325
812095907357458447,Neutral,0.0
812095930929250304,Negative,-0.125
812095939334782977,Positive,0.125
812096020364541952,Positive,0.125
812096402507632640,Negative,-0.5
812096568744673283,Neutral,0.0
812096714765172740,Positive,0.325
812097046454927363,Neutral,0.0
812097047549607936,Positive,0.325
812097266483953664,Neutral,0.0
812097736317210626,Negative,-0.375
812097832136146965,Negative,-0.125
812098517397372929,Positive,0.125
812099214796853248,Neutral,0.0
812099444124610560,Negative,-0.375
812099499392782336,Negative,-0.375
812099704045633539,Positive,0.2
812099976553598976,Negative,-0.25
812100160226410496,Neutral,0.0
812100420336119808,Positive,0.625
812100659231203328,Positive,0.625
812100893827092481,Negative,-0.25
812100956913602560,Neutral,0.0
812100978946109440,Neutral,0.0
812101316369645569,Neutral,0.0
812101499547516932,Neutral,0.0
812102544306618368,Neutral,0.0
812102563306807296,Neutral,0.0
812102668252540928,Positive,0.25
812102864453648384,Positive,1.0
812103044787826688,Negative,-0.25
812103502105346054,Positive,0.125
812103935389532161,Neutral,0.0
812104142357401605,Positive,1.0
812105030903988226,Neutral,0.0
812105651140886539,Neutral,0.0
812105952208060416,Positive,0.125
812106050358755328,Neutral,0.0
812106543126740993,Negative,-0.325
812107994653720587,Positive,0.325
812108538080174080,Positive,0.625
812108959561744390,Positive,0.125
812109372117708800,Positive,0.325
812109641647697920,Positive,0.325
812109730311180288,Neutral,0.0
812111670478835714,Neutral,0.0
812111800581967872,Neutral,0.0
812112223334203392,Neutral,0.0
812112246608457728,Positive,0.25
812112313981554690,Negative,-0.125
812112427944968192,Neutral,0.0
812112685408145413,Neutral,0.0
812112794380288003,Neutral,0.0
812113040732725248,Neutral,0.0
812113996727861248,Positive,0.5
812114083357085697,Neutral,0.0
812114400861622272,Negative,-0.125
812114546269818881,Neutral,0.0
812115926351040520,Neutral,0.0
812116105091104768,Negative,-0.125
812117102572269568,Negative,-0.625
812117273221574656,Positive,0.5
812117288518238210,Positive,0.5
812117763082829824,Neutral,0.0
812119236495736832,Neutral,0.0
812119767406428164,Negative,-0.325
812119799509630976,Positive,0.375
812119806648471553,Negative,-0.5
812119812742717440,Positive,1.125
812119890962370561,Positive,0.375
812120194814529538,Neutral,0.0
812120563825213440,Negative,-0.325
812121502833315840,Negative,-0.25
812121528477372419,Positive,0.375
812123060719484928,Neutral,0.0
812123306019131392,Neutral,0.0
812123623687409677,Neutral,0.0
812123757439582208,Positive,1.125
812123957486874624,Neutral,0.0
812124142111584256,Neutral,0.0
812124369992503296,Negative,-0.75
812125101747556353,Positive,1.125
812125117887221761,Positive,0.95
812125492686032896,Neutral,0.0
812125659778654208,Positive,0.125
812126170485493760,Negative,-0.375
812126438656790529,Negative,-0.375
812127144855871488,Positive,0.25
812127292327653376,Neutral,0.0
812127815663570945,Neutral,0.0
812128054248148992,Positive,0.125
812128166084952064,Positive,0.25
812128248851271680,Neutral,0.0
812128253892661248,Neutral,0.0
812128675604951041,Negative,-0.375
812128761521065989,Neutral,0.0
812128885760491522,Neutral,0.0
812129615397474307,Neutral,0.0
812129835782930432,Neutral,0.0
812130356468076545,Positive,0.625
812131650947653632,Positive,1.15
812131859731804160,Negative,-0.125
812132793761366017,Positive,0.325
812133186612314112,Positive,0.125
812133206753361920,Neutral,0.0
812133946628546560,Neutral,0.0
812135293444759552,Negative,-0.375
812135365087756288,Positive,0.5
812136189763473408,Neutral,0.0
812136386400813057,Neutral,0.0
812136772473786369,Neutral,0.0
812137005106634752,Negative,-0.375
812137358825062401,Positive,0.375
812137760467210240,Negative,-0.375
812138413667340292,Negative,-0.125
812138821936697345,Neutral,0.0
812138831164088320,Neutral,0.0
812138994481795074,Negative,-0.375
812139416797880320,Negative,-0.375
812139654656839681,Positive,0.375
812139837209903105,Positive,0.125
812142376919580673,Negative,-0.375
812143171618553860,Negative,-0.375
812143489764855808,Negative,-0.125
812143624553172992,Negative,-0.125
812144722173116417,Positive,0.325
812144848392384512,Neutral,0.0
812144858345242624,Neutral,0.0
812145460336988160,Neutral,0.0
812145635801501696,Neutral,0.0
812145689635459073,Positive,0.125
812145738545238016,Neutral,0.0
812146295393681408,Neutral,0.0
812146336397148160,Neutral,0.0
812146357926404097,Negative,-0.125
812146632288587780,Positive,0.625
812147268975349760,Neutral,0.0
812147698740523008,Neutral,0.0
812147951409631232,Negative,-0.125
812148370835914752,Positive,0.325
812148442302738432,Positive,0.125
812148481834053633,Neutral,0.0
812148975583137792,Positive,1.125
812149014346887168,Positive,0.95
812149288088248320,Neutral,0.0
812149317792362496,Neutral,0.0
812149808794320896,Neutral,0.0
812149841216372737,Neutral,0.0
812151046130769925,Positive,1.375
812151142822068226,Negative,-0.5
812151174514216960,Negative,-0.125
812151662743875585,Neutral,0.0
812152396826771457,Positive,0.375
812152591677145089,Positive,0.375
812153141076590592,Neutral,0.0
812153301466775552,Negative,-0.375
812153394429300736,Neutral,0.0
812154094345404416,Neutral,0.0
812154158732017664,Positive,0.325
812154413741735937,Positive,0.325
812154805191745538,Neutral,0.0
812154935143870464,Negative,-0.25
812155364137279488,Neutral,0.0
812155405178650624,Negative,-0.625
812155777355890688,Neutral,0.0
812156203195170816,Neutral,0.0
812157101728350209,Positive,0.9
812157232594894848,Neutral,0.0
812157388165787648,Positive,0.925
812157442826108932,Neutral,0.0
812157497591009280,Neutral,0.0
812157899896135680,Positive,1.0
812158360141316096,Positive,0.125
812158650437529600,Neutral,0.0
812159268992401408,Neutral,0.0
812159292451287040,Neutral,0.0
812159522168913921,Neutral,0.0
812160019764383744,Positive,0.5
812160412770824192,Neutral,0.0
812161327661797376,Negative,-0.375
812162374430064640,Positive,0.125
812162473226829824,Positive,0.325
812163888900874240,Neutral,0.0
812163956139667456,Positive,0.125
812163985273397248,Positive,0.875
812164109215023104,Neutral,0.0
812164161379516416,Neutral,0.0
812165071937867776,Neutral,0.0
812165103143546880,Neutral,0.0
812165652953919488,Neutral,0.0
812166143020507140,Neutral,0.0
812166159172669440,Neutral,0.0
812166184179302400,Positive,0.25
812167310156779520,Neutral,0.0
812167452394213376,Positive,0.125
812168107493990400,Neutral,0.0
812168802536329216,Positive,0.125
812169024918482944,Neutral,0.0
812169441760964608,Neutral,0.0
812170735947018240,Positive,0.625
812170746852241409,Neutral,0.0
812170842452979712,Positive,0.125
812171663076954112,Neutral,0.0
812171756916109312,Neutral,0.0
812172003100663808,Positive,1.75
812172174169509889,Neutral,0.0
812172512477974528,Negative,-0.25
812172644271484928,Negative,-0.25
812172730078531584,Negative,-0.25
812172741080215552,Negative,-0.25
812172745341538305,Negative,-0.25
812172806532321281,Negative,-0.25
812172985830211584,Positive,0.925
812173382192132098,Negative,-0.25
812174047022813184,Negative,-0.25
812174787736965120,Negative,-0.25
812175427439566848,Positive,1.4
812175683753373696,Positive,0.375
812175899231748096,Negative,-0.25
812176389831069696,Positive,0.125
812176878802976772,Positive,0.25
812177450188886016,Positive,0.25
812179489178337280,Negative,-0.25
812179498078605312,Negative,-0.25
812180328173412352,Positive,0.625
812180356929560576,Neutral,0.0
812180683997200384,Negative,-0.125
812182747972182019,Positive,0.25
812183167239069697,Positive,0.25
812183238626123776,Neutral,0.0
812183279495475200,Positive,0.375
812183582311641088,Neutral,0.0
812183723315699712,Neutral,0.0
812187687054548992,Negative,-0.125
812187719786962944,Neutral,0.0
812187821381472256,Positive,0.125
812188218166808577,Neutral,0.0
812188845773115396,Positive,0.125
812189177794195457,Neutral,0.0
812189972392505344,Neutral,0.0
812190139569045504,Neutral,0.0
812190159101894658,Neutral,0.0
812190224025456645,Neutral,0.0
812191570766266370,Neutral,0.0
812192197520957440,Negative,-0.25
812193775879602176,Neutral,0.0
812194198480965632,Neutral,0.0
812194232211533825,Neutral,0.0
812194518778970112,Neutral,0.0
812194600827949056,Neutral,0.0
812194858282708992,Neutral,0.0
812195287607472128,Positive,0.625
812195533817335808,Neutral,0.0
812195703988637696,Positive,0.325
812195790709932032,Positive,0.375
812196549761634305,Positive,0.25
812196816129245185,Neutral,0.0
812197624979791872,Neutral,0.0
812197901656915969,Positive,0.325
812198362262937600,Neutral,0.0
812198654937333760,Neutral,0.0
812199394791616512,Positive,0.75
812201455817850881,Negative,-0.25
812201695165943808,Negative,-0.875
812202137979588608,Positive,0.375
812202396667494400,Positive,0.325
812203053105479680,Neutral,0.0
812203164753686528,Positive,0.25
812203181291798529,Negative,-0.125
812203320957960192,Positive,0.125
812203683761025024,Neutral,0.0
812204241720934400,Neutral,0.0
812204427427905536,Neutral,0.0
812205445867859968,Positive,1.475
812205696393486336,Positive,0.625
812206519806808064,Positive,0.325
812206650400636928,Positive,0.325
812207015204450305,Positive,0.25
812207168082628608,Positive,0.125
812207314178637824,Positive,0.125
812207537516900352,Negative,-0.375
812208455612243968,Negative,-0.375
812208673174892544,Positive,0.325
812208851361693696,Negative,-0.125
812209154437877760,Neutral,0.0
812209171483525121,Negative,-0.375
812210203512991744,Neutral,0.0
812210391841406976,Negative,-0.25
812210524804874240,Neutral,0.0
812210797313196032,Positive,0.125
812211308527554560,Positive,0.25
812211587671085056,Positive,0.125
812211648656187392,Positive,0.125
812211937945624576,Positive,0.325
812212231693860864,Positive,0.375
812212731436822528,Positive,0.375
812212892267401216,Positive,0.125
812212952208179201,Positive,0.375
812213261185810432,Neutral,0.0
812213725751087104,Positive,0.125
812213858303700992,Positive,0.625
812213924384870400,Positive,0.25
812214168971517952,Neutral,0.0
812214881235648512,Positive,0.325
812215338272256000,Negative,-0.25
812216184598908928,Positive,0.325
812216531786547200,Positive,0.5
812216656235819008,Positive,0.125
812216665798823936,Positive,0.875
812216741216604160,Positive,0.125
812216759273058304,Neutral,0.0
812216965674762240,Positive,0.5
812217433779945472,Neutral,0.0
812217849158729728,Neutral,0.0
812217917521727488,Neutral,0.0
812217966876102656,Neutral,0.0
812218115060891648,Positive,1.45
812218157599485953,Neutral,0.0
812218218353983488,Neutral,0.0
812218441797107712,Positive,0.125
812219064517087232,Positive,0.125
812219741590978560,Positive,0.125
812219866136645632,Positive,0.125
812220957729443840,Positive,0.125
812221136138366976,Negative,-0.375
812221240387702784,Positive,0.125
812221670278787074,Positive,0.625
812221749236531200,Positive,0.125
812222115231330304,Positive,0.875
812222464289669121,Positive,0.625
812222529439940608,Neutral,0.0
812222773443645440,Positive,0.125
812223385682014208,Positive,0.325
812224458060664832,Neutral,0.0
812224578114109440,Positive,0.125
812224583491350528,Negative,-0.125
812225277602496512,Negative,-0.125
812225452630798337,Neutral,0.0
812226138596462592,Neutral,0.0
812226156321611776,Positive,0.125
812226164068450304,Positive,0.125
812226467497132032,Negative,-0.125
812227623862542336,Neutral,0.0
812227830977351680,Neutral,0.0
812228099911909376,Negative,-0.125
812228147617890304,Neutral,0.0
812229370391580672,Negative,-0.5
812229869870448640,Positive,0.325
812230651869102080,Positive,0.625
812232707509981184,Negative,-0.25
812232708646694912,Positive,0.5
812233578088198145,Neutral,0.0
812234038631170048,Negative,-0.25
812234117953818625,Positive,1.7
812234233662083072,Neutral,0.0
812235089992151040,Negative,-0.125
812235094551363584,Negative,-0.325
812235161194479617,Positive,0.75
812235692759781376,Positive,0.625
812236005826854912,Negative,-0.125
812236005616992256,Negative,-0.125
812236254280642561,Positive,0.125
812236390700355585,Neutral,0.0
812236481276313600,Negative,-0.25
812236500351844352,Negative,-0.25
812236597425041408,Negative,-0.25
812236646561132544,Negative,-0.25
812236810034233344,Negative,-0.25
812236941261475840,Negative,-0.25
812236944755355648,Negative,-0.25
812237641991254016,Negative,-0.25
812238075564802048,Neutral,0.0
812239092641656832,Positive,0.325
812239736467292160,Positive,3.75
812240386433417216,Neutral,0.0
812240496659668992,Negative,-0.25
812240528058286080,Neutral,0.0
812241079672115200,Negative,-0.25
812241584867700736,Neutral,0.0
812241634062729216,Positive,0.125
812241862576709632,Positive,0.625
812242547712069632,Neutral,0.0
812242584991072256,Neutral,0.0
812242642851348481,Positive,0.125
812243620548014080,Negative,-0.25
812243862865506304,Neutral,0.0
812243867345027072,Positive,0.325
812244289115877376,Negative,-0.25
812244289526886400,Positive,0.125
812244732336369668,Positive,1.625
812245428850794497,Negative,-0.25
812245623105785856,Neutral,0.0
812246042980663296,Negative,-0.25
812246110198759428,Neutral,0.0
812246185154998272,Positive,0.75
812246306253115392,Negative,-0.25
812246742448017408,Neutral,0.0
812247246540603392,Positive,0.625
812248072650715136,Negative,-0.25
812248206696390656,Negative,-0.375
812248443032899585,Neutral,0.0
812248576768299008,Negative,-0.25
812248676391354368,Negative,-0.5
812249031070121984,Positive,0.125
812249057120976897,Positive,0.125
812249429143126016,Neutral,0.0
812249547405717504,Negative,-0.125
812249559996964864,Negative,-0.25
812249698346160130,Negative,-0.125
812249773080268800,Negative,-0.25
812250367392149504,Positive,0.75
812250479350652928,Negative,-0.25
812250686813511680,Negative,-0.125
812250695583825920,Negative,-0.125
812250913452724225,Negative,-0.25
812250922273357824,Negative,-0.25
812251231708184576,Neutral,0.0
812251265443004416,Neutral,0.0
812251403330748416,Neutral,0.0
812251646369603584,Negative,-0.25
812251750602338304,Neutral,0.0
812252108007337988,Positive,0.125
812252364832968704,Positive,0.375
812252405777698816,Positive,0.2
812253049917992960,Neutral,0.0
812253143778136065,Neutral,0.0
812253147590639616,Neutral,0.0
812253341048827904,Positive,0.125
812253598339964928,Neutral,0.0
812253790317543424,Positive,0.125
812253891702255616,Positive,0.125
812253935406874624,Positive,0.125
812254263644667905,Positive,0.375
812254987912941568,Positive,0.375
812255800420765696,Negative,-0.125
812256041358364673,Negative,-0.125
812256558121947136,Positive,0.125
812257015116525569,Positive,0.125
812257015284244482,Positive,0.125
812257122318749696,Positive,0.125
812257160126230528,Negative,-0.625
812257258776264704,Positive,2.7750000000000004
812257373599498242,Positive,0.625
812257549533593600,Negative,-0.125
812257713841438720,Negative,-1.625
812258425254137856,Positive,0.25
812258463669587972,Positive,0.375
812258786115256320,Neutral,0.0
812258827110412289,Neutral,0.0
812258880390569984,Neutral,0.0
812258976419250176,Negative,-0.125
812259064445104129,Neutral,0.0
812259142983360512,Positive,1.5
812259217373589504,Neutral,0.0
812259626607591424,Negative,-1.625
812259746174685184,Positive,0.125
812260153441533952,Negative,-0.25
812260208600813569,Neutral,0.0
812261474194325504,Neutral,0.0
812261505085358080,Neutral,0.0
812261757846749184,Positive,0.375
812261833826566145,Positive,0.125
812262042845450240,Positive,0.25
812262103440642048,Negative,-0.5
812262277952978944,Positive,0.5
812262491992584192,Positive,0.625
812262534128533504,Neutral,0.0
812262701221212160,Positive,0.125
812262733039091713,Neutral,0.0
812262807832039424,Positive,0.125
812262914249912320,Negative,-0.25
812262953445629952,Positive,0.625
812263034009726976,Neutral,0.0
812263122589323264,Neutral,0.0
812263403926360064,Neutral,0.0
812263525733330945,Positive,0.625
812263774581358593,Neutral,0.0
812264010447917057,Negative,-1.625
812264152479711232,Negative,-0.25
812264176215322625,Neutral,0.0
812264629695107072,Negative,-0.5
812265413530832896,Neutral,0.0
812266199648235520,Negative,-0.25
812266242807566337,Positive,0.125
812266812675162113,Positive,0.125
812266895713955842,Positive,0.625
812267169450819585,Negative,-1.625
812267177457975296,Neutral,0.0
812267411319717888,Positive,0.125
812267446421725184,Neutral,0.0
812267571349221376,Negative,-0.25
812267746436251648,Positive,0.125
812268895528685568,Positive,0.125
812269035417112576,Negative,-0.25
812269613706866688,Positive,0.375
812269973339078656,Positive,0.125
812270293326721024,Positive,1.25
812270334674173953,Positive,1.25
812270485954330624,Positive,1.25
812270614568456192,Positive,1.25
812270616866852864,Positive,1.25
812270671250280448,Positive,1.25
812270783456153600,Positive,1.25
812270928478478336,Positive,1.25
812271328879411200,Neutral,0.0
812271388107030529,Positive,1.25
812271568516546560,Positive,0.625
812271583653789696,Positive,0.625
812271595582537728,Positive,1.25
812272226661761024,Positive,0.125
812272863680090112,Positive,0.375
812273094383509504,Neutral,0.0
812273113589129217,Positive,0.125
812273206128209920,Neutral,0.0
812273287103447040,Positive,1.25
812273528523386880,Positive,0.125
812273604213743616,Positive,1.25
812273874620530688,Positive,0.125
812273926994792448,Positive,0.5
812273982368075777,Positive,0.375
812274295808360451,Positive,1.25
812274436300820480,Positive,2.7750000000000004
812274458824060928,Positive,0.625
812275024635817984,Negative,-0.125
812275927711444994,Positive,0.125
812275974087864320,Positive,1.25
812276122444529668,Neutral,0.0
812277304999215104,Positive,0.125
812277422972243968,Negative,-0.375
812277515637104640,Positive,0.125
812277528408784896,Positive,0.125
812277870966042625,Negative,-0.75
812277935692509184,Negative,-0.75
812278137002332160,Positive,0.125
812278145537757184,Positive,0.5
812278750696050688,Negative,-0.375
812278967097061376,Neutral,0.0
812279525178384384,Positive,1.25
812279616945745920,Neutral,0.0
812279941916225536,Neutral,0.0
812279983712464896,Negative,-0.5
812280580599488512,Positive,1.25
812281291563528192,Neutral,0.0
812281445167329280,Neutral,0.0
812281481359982593,Positive,0.625
812281976686280706,Negative,-1.625
812282028745957376,Positive,0.25
812282928495464449,Positive,0.125
812283566327525376,Negative,-0.25
812283901112709120,Positive,0.125
812284890377031680,Negative,-0.125
812285004600381440,Negative,-0.25
812285020706656256,Positive,0.125
812285204081426432,Negative,-0.375
812285385703243776,Neutral,0.0
812285456784166912,Neutral,0.0
812285455735590912,Negative,-0.125
812285582432935937,Neutral,0.0
812285589173260288,Negative,-1.625
812286755512532993,Negative,-0.25
812286864979886080,Positive,0.625
812287198376689664,Positive,0.875
812287456619986944,Positive,0.75
